"ownerUsername","caption","likesCount"
"wulingthai","🎉สิ้นสุดการรอคอย! Wuling Binguo EV รถยนต์ไฟฟ้า Iconic ที่จะมาขับเคลื่อนความสุขในทุกวันที่คุณขับขี่ พร้อมเปิดตัวอย่างเป็นทางการแล้ว ในวันที่ 8 กรกฎาคม 2567

Binguo EV ที่ภายนอกถูกออกแบบให้มีดีไซน์แบบ Retro สง่างามเหนือกาลเวลาในทุกยุคทุกสมัย แต่กลับผสมผสานภาพลักษณ์อันทันสมัยไว้ได้ในคันเดียวกัน โดยมีมาให้เลือกได้ถึง 3 สี ได้แก่ Milk tea, Galaxy blue, Mousse green

ภายในมาพร้อมกับการหุ้มหนังสีทูโทนแบบ Soft touch ตัดกับความเงางามของโครเมี่ยมได้อย่างลงตัว สะท้อนภาพลักษณ์ความคลาสสิคหรูหราแบบมินิมอล แต่กลับมีฟังค์ชั่นอำนวยความสะดวกที่ทันสมัยอย่างครบครัน เช่น เบาะปรับไฟฟ้า, เบรคมือไฟฟ้า, พวงมาลัยมัลติฟังค์ชั่น, จอ touchscreen รองรับการเชื่อมต่อ Apple Carplay & Android Auto เป็นต้น และที่สำคัญที่สุดคือขนาดห้องโดยสารที่กว้างขวาง เสริมสุนทรียภาพให้ผู้ขับขี่รู้สึกโปร่งสบายตลอดการเดินทาง

ขับเคลื่อนด้วยขุมพลังมอเตอร์ไฟฟ้าขนาด 50 kW สร้างแรงบิดสูงสุดที่ 150 Nm และมาพร้อมกับแบตเตอรี่ขนาด 31.9 kWh ที่มีระยะวิ่งได้สูงสุดถึง 333 กม.ต่อการชาร์จ และยังมีตัวเลือก DC charge ที่สามารถอัดประจุจาก 30 ถึง 80% ภายในระยะเวลาเร็วสุดถึง 35 นาที

โดยกิจกรรมการเปิดตัวและประกาศราคาขายอย่างเป็นทางการของ Wuling Binguo EV
จะถูกจัดขึ้นที่ ลาน Central court (ลานลิฟท์แก้ว)
ณ ห้าง centralwOrld
ในวันที่ 8 กรกฎาคม 2567
และในช่วงเย็นของวันงานยังมีการแสดงสุดพิเศษจากศิลปินรับเชิญ

เราขอเชิญทุกท่านที่ชื่นชอบ Binguo EV มาเข้าร่วมสัมผัสรถยนต์ตัวจริงได้ในพื้นที่บริเวณงานเปิดตัวในช่วงบ่าย 13.00-15.30 น. ซึ่งเราจะเปิดพื้นที่ให้ประชาชนมีส่วนร่วมในกิจกรรม เพื่อลุ้นรับรางวัลสุดพิเศษ

และที่สำคัญที่สุด ผู้ที่ไม่สะดวกมาร่วมงาน ยังสามารถทดลองขับและจองได้ทันทีที่ศูนย์บริการ Wuling ทุกสาขาทั่วประเทศ หลังจากที่มีการเปิดตัว

 #Wuling #WulingThai #wulingthailand  #BinguoEV  #Electricvehicles #EV #EVcar #CityEv #BinguoEVThailand","28"
"electromotoprivatelimited","Be Your Own Boss, Be A Part Of Vidhyut😇
 If you're interested in a dealership, please contact us:- 📞📲 9830162037 or 6291078383 ..
 Anyways If you want to know our E-rickshaw's full details. Then link provided in the description.. Please Check 👇
https://youtu.be/GumgpOCBPa0?si=kokgJXKqtSdKhqXx
.
.
#vidhyut #trishan #ERickshaw #electromotoprivatelimited #NewBeginnings #dealership #distributors  #viralpost #electricvehicles #erickshawspareparts #ecofriendly #viralpost #viralpage #everyone #highlightsシ゚","1"
"wayed_motors","Here are the reasons Why are electric vehicles lighter?

#electricvehicles #wayedmotors  #topevs #evride #ev2wheeler #evbikes #gogreen #goelectric #ev #evrevolution #evrange #followforfollowback","0"
"jlc_ev","At JLC EV's we are proud to be attending MOVE this week, the world's leading tech mobility event, alongside EVMI Solutions.

Visitors to the booth will have the opportunity to get up close and personal with the Derry Neomor D01, a flagship electric vehicle model.

The NEOMOR Global D01 showcases JLC EV's commitment to sustainable mobility solutions, combining cutting-edge electric powertrain technology with a sleek, modern design. 

EVMI.Solutions is focused on providing eco-friendly carbon neutral solutions to the UK’s exponentially expanding delivery and cargo industries. Many of these solutions are on display today.

As leaders and visionaries from across the mobility value chain gather at MOVE, We are excited to showcase our vision for the future of transportation.

If you are attending MOVE: Mobility Re-imagined today, pop along and visit stand 109.

#MOVE2024 #FutureOfMobility  #SustainableTransportation
#MobilityInnovation #TechEcoSystem
#MobilityLeaders #PartnershipsAndCollaboration
#LastMileDelivery #ElectricVehicles
#CleanerCommute","1"
"vluxct","VLUXct introduces hand hold for your safety journey.🚅
•Easy to operate
•Long life
•Suitable for E vehicles, E cart, Bus, etc.
.
.
.
.
.
.
.
#BatteryRickshaw #Electric3wheeler #electricvehicles

#antipollution #allindiarickshawassosition #gkrickshaw

#ERickshaw #BatteryRickshaw #Electric3wheeler

#gkrickshawlimited #electricvehicle #gkdealership

#ERickshawmanufacturer #e #buy #trendingchallenge

#CeeonIndia #travelbuddy #erickshaw #electricvehicles #electricrickshaw #electricrickshawride #electricrickshawindia #autovehicles #vehicles #threewheeler #loader #profitablebusiness #rickshawbusiness #ecofriendly","3"
"calon_evs","👨‍💼 𝗗𝗿𝗶𝘃𝗲 𝗦𝗺𝗮𝗿𝘁, 𝗗𝗿𝗶𝘃𝗲 𝗘𝗹𝗲𝗰𝘁𝗿𝗶𝗰: 𝗘𝘅𝗽𝗹𝗼𝗿𝗲 𝗢𝘂𝗿 𝗠𝗼𝗱𝗲𝗹𝘀 🛵 

Upgrade your commute with our advanced electric Two-Wheeler vehicles! 🛞

Our range of models is designed to meet the needs of modern drivers who value efficiency, style, and sustainability. ✨

From compact city scooters to powerful electric bikes, each model offers exceptional performance, low maintenance costs, and zero emissions. 🍃

Driving electric means more than just saving on fuel – it’s about embracing a smarter, cleaner way to travel. 👯‍♂️

Experience the seamless integration of technology and design, and discover why more people are making the switch to electric. 😎

Explore our models 🏍️ today and start your journey towards a smarter, greener future! 🌳

👉 For Dealership Enquiry Call us at +91 8184994455 / 7075177065.

📧 Email: bdm_hyd@calonev.com || Visit us: https://calonev.com/ || For Reviews: https://maps.app.goo.gl/gwC9nr1e53fuGYiN9 📲
 
#electricvehicles #SmartCommute #GreenTransportation #SustainableTravel #sustainablemobility #ElectricLoaders #Ellodplus #Ellodelite #Ellod2point5 #ElectricMobility #electricvehiclesarethefuture #EVrevolution #Innovation #ebike #EVloaders #futureoftransportation #Calonev #Highspeedvehicles #electricbike #Dealerships #CALONEV","2"
"attheenterprise","* Tesla shareholders vote on $56 billion pay package for Elon Musk and company relocation to Texas.

* Musk's performance-based pay & board support vs. investor criticism & legal challenges over fairness.

* Outcome will impact Tesla's future direction, Musk's involvement, and EV industry landscape.

To know more, read the full article on #theenterprise

#Tesla #ElonMusk #ShareholderVote #ElectricVehicles #globalbusiness #theenterprisenews #followformore #global #finance","0"
"evbids","EV Bids: Where buying and selling pre-owned EVs is a breeze! Our streamlined process takes care of everything, from financing to paperwork, so you can focus on the fun part. Get started today! 

#EVBids #ElectricVehicles #BuyingACar #SellingACar #EVAuction","2"
"archie.cochrane.ford","We just dropped the prices on our Mach E Leases so you can try them out for an even greater experience. We understand that Electric is part of our future, and we are here to adopt it.

It is like when we were young and our parents would say we have to try a new food at least once before we say we don’t like it. Same concept here. You shouldn’t knock it until you tried it.

Get into a 36 month, 10,500 miles per year lease today and experience the full electric dream of the Mustang Mach E.

**Specifics for each Model:**

Page 1: $46,490

Page 2: $43,808

Page 3: $47,240

Page 4: $54,495

Page 5: $54,935

Page 6: $47,730

We want to build bridges between our gassers and our electric fam so that we can all be on the same foundation. If any of these catch your eye, call us today to learn more (406) 656-1100.

 #mustangmache #driveelectric #electricvehicles #evrevolution #electricmustang #sustainabledriving #gogreen #electriccar #leasethefuture #fordmustang #mache #futureofdriving #greencars #evlife #fordlovers #ecofriendly #electricexperience #electricdream #sustainablefuture","1"
"indigo.ev","Reading Pesan Bus Listrik Alexander Dennis Enviro400EV

Alexander Dennis, mengumumkan pemesanan dari operator bus Inggris Reading Buses untuk 53 bus, Selasa (11/6/24). Pemesanan itu terdiri dari 24 bus tanpa emisi Enviro400EV dan 29 bus rendah emisi (21 bus Enviro400 dan delapan bus Enviro200). Pemesanan ini dilakukan setelah Reading Borough Council mendapatkan dana Zero-Emission Regional Bus Areas (ZEBRA 2) putaran kedua dari pemerintah Inggris.

“Kami telah melakukan pengujian ekstensif demonstrasi dari sejumlah pemasok. Dua hal yang paling penting adalah pengalaman pelanggan dan pengalaman pengemudi kami, sebelum kami mempertimbangkan sisi teknisnya. Dari semua demonstrasi, Alexander Dennis Enviro400EV baru memiliki tata letak terbaik untuk pelanggan, dan pengemudi yang mengujinya sangat terkesan,” ujar Chief Executive Officer Reading Buses, Robert Williams menyebutkan alasan pilihan perusahaannya.

Bus-bus baru Reading ini akan menghilangkan emisi gas buang lokal dari rute sibuk Reading Buses 17 dan 21 saat mulai beroperasi pada 2025. Reading Depo juga akan dilengkapi dengan 13 fast charger yang masing-masing dapat mengisi daya dua kendaraan sekaligus. 

Di sisi lain, Alexander Dennis Enviro400EV dengan Voith Electrical Drive System (VEDS) dan baterai berkinerja tinggi menyimpan energi hingga 472kWh, telah teruji sebagai bus tingkat listrik paling hemat energi. 

“Enviro400EV next generation akan memberikan Reading Buses awal yang baik dalam teknologi tanpa emisi, efisiensi energi terdepan di kelasnya, dan keluaran energi yang dapat dijamin memastikan bahwa bus ini akan lebih hemat biaya pengoperasiannya dan bisa beroperasi lebih lama,” kata Regional Sales Manager Alexander Dennis, Mark Taylor.

#BelajarEV #Electric #Listrik #ElectricEcosystem #EkosistemListrik #EV_Ecosystem #EkosistemKendaraanListrik #KendaraanListrik #ElectricVehicles #EV #IndiGoEV #IndonesiaGoElectricVehicles #IndonesiaGoElectric #ElectricMobility #MobilitasListrik #IndonesiaCOP #ClimateChange #IndonesiaNetZeroEmission #NetZeroEmission #RenewableEnergy #AlexanderDennis #NFIGroup #ReadingBuses #ZEBRA2 #eBus #ElectricBus #Bus #Reading #UK","0"
"superiorchevy","Elevate your driving experience with the New All-Electric Chevrolet Blazer EV! ⚡️

From its sleek and stylish exterior to its sophisticated and spacious interior, this daring SUV is bound to turn heads wherever you go. Equipped with futuristic tech, advanced safety features, 557 HP with 648 lb.-ft. of Torque, a unique WOW mode to take you from 0 to 60 mph in under 4 seconds and a game-changing Ultium battery to offer ultimate speed, range and performance to take your drive to the next level!

Ready to embrace the future of driving? Click the link in our bio! 😉

#superiorchevrolet #superiorautogroup #chevroletblazer #ChevyBlazer #ev #electricvehicles #electriccars #conway #arkansas #suv #chevroletblazerev","2"
